match_id,title_id
257182,60
257188,531
257189,525
257206,140
257207,142
257208,62
257210,61
257211,904
257212,20
257213,16
257269,179
257274,508
257294,2518
257330,4331
257333,4578
257334,229
257356,25
257361,1457
257374,4380
257375,4380
257424,18
257464,558
257465,181
257470,557
257471,557
257482,229
257510,2327
257549,181
257558,138
257559,138
257560,138
257561,138
257605,345
257606,2214
257609,1723
257612,1723
257629,21
257634,3822
257644,54
257678,229
257679,54
257682,60
257688,203
257689,1457
257701,558
257721,3291
257732,3373
257734,2214
257763,16
257779,62
257791,20
257791,3102
257823,60
257824,16
257825,20
257826,345
257830,826
257848,19
257849,16
257852,18
257853,20
257860,21
257861,25
257866,229
257917,122
257936,142
257959,759
257964,759
257965,3800
257970,3796
257982,739
257983,739
257992,16
257995,60
257996,20
258006,17
258008,179
258013,1865
258014,1531
258015,145
258022,18
258023,60
258053,96
258058,3822
258069,264
258083,16
258085,60
258085,61
258088,1
258089,20
258090,17
258101,1081
258102,1081
258103,1081
258104,1081
258105,1081
258106,1081
258107,1081
258109,1081
258119,2768
258120,4685
258121,146
258122,3400
258123,4099
258124,4099
258129,558
258130,1026
258131,181
258132,650
258133,558
258137,557
258148,3237
258154,93
258178,20
258180,18
258182,60
258196,54
258253,757
258278,179
258299,229
258331,1100
258345,54
258361,2
258391,3680
258392,121
258397,93
258409,54
258438,827
258440,576
258454,717
258464,528
258467,495
258468,495
258470,264
258481,122
258485,121
258514,1903
258515,739
258550,60
258552,60
258553,14
258556,20
258561,229
258563,759
258573,20
258580,2711
258617,264
258618,787
258625,20
258629,264
258659,3751
258660,1457
258688,491
258716,138
258721,179
258723,134
258724,229
258725,54
258741,264
258752,1028
258793,134
258828,229
258846,60
258848,20
258865,16
258870,143
258871,142
258872,144
258873,140
258878,788
258879,264
258882,532
258899,826
258912,1028
258933,1457
258964,532
258965,1558
258969,557
258978,60
258992,179
259028,787
259029,2906
259030,3119
259052,3680
259074,461
259079,758
259080,150
259104,60
259106,20
259127,757
259131,875
259138,121
259140,4380
259143,4380
259144,1903
259145,740
259146,3679
259147,4884
259149,1912
259150,2021
259151,1789
259177,557
259178,558
259180,557
259214,150
259217,59
259223,62
259279,576
259291,264
259324,1033
259333,16
259340,20
259345,904
259346,20
259357,508
259390,122
259395,122
259400,477
259410,54
259418,224
259421,3754
259440,181
259446,20
259449,16
259454,4804
259456,23
259457,25
259458,24
259459,558
259463,558
259465,557
259472,1723
259473,2214
259474,1723
259475,3373
259491,179
259497,508
259509,3
259511,757
259513,2
259544,528
259545,528
259546,528
259564,134
259567,60
259568,17
259574,229
259590,1977
259597,4588
259639,123
259642,1954
259644,5424
259648,60
259649,16
259650,20
259658,199
259690,3057
259691,2675
259692,2540
259723,167
259727,181
259728,558
259730,650
259733,557
259740,3412
259741,717
259742,461
259743,1741
259750,21
259751,21
259752,21
259754,802
259790,756
259819,143
259827,717
259828,150
259843,181
259848,179
259851,16
259875,5224
259881,4370
259883,4392
259884,4331
259886,558
259915,17
259927,20
259940,740
259955,150
259956,150
259959,758
259961,759
259963,59
259964,755
259985,54
260014,59
260015,755
260050,911
260056,54
260061,495
260088,741
260089,739
260090,4380
260091,4380
260095,103
260114,60
260115,16
260143,143
260162,150
260206,146
260210,16
260211,60
260222,315
260224,314
260225,649
260226,311
260249,508
260250,528
260271,790
260295,229
260302,787
260330,229
260336,758
260337,59
260389,1789
260394,23
260426,1457
260436,203
260438,3
260450,62
260451,16
260453,1
260455,20
260457,17
260458,17
260464,20
260486,557
260489,558
260530,1559
260537,1272
260547,3796
260552,16
260553,150
260557,3819
260583,1559
260600,892
260621,528
260648,557
260687,145
260692,4380
260693,4380
260694,4380
260700,739
260717,20
260721,179
260722,1200
260744,16
260767,264
260782,86
260784,86
260793,744
260794,744
260795,100
260797,744
260810,122
260811,1272
260821,1458
260841,144
260845,1062
260852,1865
260853,147
260854,1976
260855,148
260863,148
260864,1865
260890,5150
260893,650
260894,557
260903,122
260912,802
260919,16
260933,2906
260958,534
260965,3739
260974,16
260975,20
260995,229
261077,479
261124,1448
261130,826
261142,94
261152,508
261186,4818
261209,787
261211,1272
261216,3200
261217,121
261239,787
261275,54
261281,23
261284,224
261293,54
261296,121
261304,142
261307,179
261312,60
261331,179
261332,179
261333,179
261334,179
261336,179
261337,179
261338,179
261341,167
261364,229
261365,54
261375,179
261380,392
261384,145
261401,5224
261402,4392
261403,4331
261417,234
261439,59
261441,59
261443,59
261446,4938
261452,345
261453,20
261471,432
261517,491
261536,264
261537,790
261545,5
261567,16
261594,20
261605,3117
261608,3116
261609,20
261638,54
261647,16
261652,60
261655,20
261670,16
261696,2
261707,150
261725,4685
261726,2768
261727,4099
261736,20
261759,54
261764,203
261766,179
261774,461
261790,16
261809,147
261811,180
261812,1865
261814,145
261828,54
261835,229
261844,479
261848,54
261853,61
261860,60
261879,264
261882,522
261889,143
261890,142
261891,144
261892,140
261893,20
261929,3412
261930,717
261931,1741
261932,461
261958,3
261978,1789
261992,54
261994,3819
261996,3819
262008,16
262027,804
262043,529
262092,230
262121,20
262140,16
262143,17
262144,201
262163,142
262164,140
262169,146
262171,3400
262172,145
262173,145
262215,1028
262227,1272
262229,121
262230,122
262231,122
262242,904
262261,145
262298,150
262299,755
262304,826
262330,4380
262350,495
262368,229
262369,54
262380,16
262384,16
262389,790
262423,3378
262430,1201
262435,61
262438,1272
262455,229
262456,54
262485,1817
262486,1817
262487,3579
262488,2827
262489,1997
262508,60
262511,19
262518,522
262545,137
262547,180
262562,122
262565,121
262596,1865
262606,5064
262609,5099
262621,122
262622,121
262669,137
262673,3747
262683,356
262703,60
262736,1026
262742,1044
262792,20
262804,15
262805,17
262806,16
262807,904
262808,61
262808,60
262809,20
262811,62
262814,904
262815,904
262825,229
262838,151
262866,20
262869,20
262889,179
262899,20
262925,1272
262930,54
262936,759
262937,759
262941,1457
262951,61
262996,150
262999,59
263010,122
263029,122
263043,16
263046,61
263046,60
263048,17
263049,904
263050,20
263055,60
263060,59
263101,54
263103,229
263120,179
263124,534
263138,4603
263152,179
263169,179
263185,96
263220,3799
263269,649
263270,311
263290,16
263291,60
263301,1448
263384,2
263390,151
263399,1202
263400,95
263402,576
263414,5
263415,5
263432,60
263466,826
263471,60
263490,3796
263490,3800
263502,3
263525,94
263561,4380
263562,1903
263563,741
263564,739
263566,93
263567,1201
263583,3
263584,757
263593,717
263608,264
263615,20
263624,20
263629,229
263691,96
263700,1272
263712,741
263720,315
263731,903
263733,179
263742,92
263752,20
263774,142
263775,144
263776,140
263778,3822
263779,787
263794,16
263796,60
263798,20
263848,179
263849,803
263855,143
263868,759
263870,755
263882,264
263883,521
263890,20
263902,5
263948,148
263949,1865
263950,146
263953,3
263953,2
263957,138
263958,92
263984,139
263985,139
263986,139
263987,139
263988,139
263989,139
263990,139
264008,60
264013,54
264026,91
264041,96
264053,166
264059,179
264066,14
264067,60
264070,16
264072,18
264073,13
264075,20
264082,2535
264116,54
264117,229
264127,60
264138,577
264151,2827
264162,146
264163,146
264241,16
264297,181
264362,152
264375,21
264382,148
264383,1531
264400,229
264410,986
264427,3119
264437,91
264438,2021
264445,120
264455,54
264496,508
264502,649
264503,311
264532,61
264535,62
264550,16
264565,25
264604,134
264611,527
264632,804
264633,804
264665,1272
264750,60
264751,61
264753,20
264754,19
264765,229
264795,59
264828,558
264828,557
264828,181
264884,221
264903,16
264938,20
264972,20
264981,54
264987,120
264994,123
264995,124
265017,93
265048,54
265067,2
265075,139
265077,1912
265079,2021
265080,1789
265105,167
265106,170
265164,20
265167,522
265169,508
265175,20
265179,60
265196,167
265198,166
265218,54
265221,892
265222,890
265229,755
265233,5
265238,60
265246,142
265277,199
265283,146
265286,145
265291,1912
265292,1789
265298,24
265310,314
265311,404
265329,18
265345,54
265350,54
265351,229
265383,229
265384,54
265391,757
265395,345
265396,60
265399,20
265423,20
265480,229
265502,739
265506,532
265547,3672
265549,20
265558,2021
265560,2021
265575,826
265578,91
265597,740
265630,95
265651,61
265657,904
265658,16
265663,166
265675,1028
265710,166
265712,170
265716,755
265722,522
265741,54
265745,892
265746,890
265766,16
265767,61
265768,62
265769,904
265770,20
265794,4380
265795,4380
265796,4380
265797,4380
265798,4380
265849,741
265859,355
265873,717
265890,62
265898,2214
265904,54
265912,138
265940,60
266001,229
266023,826
266024,20
266031,146
266071,1856
266072,16
266073,904
266075,20
266076,17
266097,179
266126,557
266127,650
266128,557
266129,181
266131,5150
266132,557
266133,557
266150,2224
266166,787
266168,264
266170,181
266174,180
266184,60
266198,5649
266201,1100
266202,1100
266203,1100
266204,1100
266205,1100
266206,1100
266207,1100
266210,525
266244,20
266260,16
266268,93
266275,166
266285,461
266293,788
266302,803
266308,229
266316,139
266321,166
266322,170
266328,54
266334,60
266377,1272
266382,96
266397,168
266399,166
266419,1846
266427,1457
266452,1861
266459,757
266464,3
266466,2
266468,525
266476,134
266478,229
266484,790
266494,576
266496,166
266497,170
266514,1531
266520,1457
266522,152
266526,740
266526,4380
266527,23
266528,739
266536,54
266569,147
266570,3250
266571,145
266600,432
266617,16
266652,1062
266653,60
266655,60
266656,16
266658,20
266659,20
266663,558
266668,1457
266670,904
266673,17
266674,20
266680,150
266697,5
266705,16
266706,14
266714,1029
266732,121
266757,54
266763,495
266769,827
266782,576
266790,264
266808,826
266820,264
266839,20
266842,558
266875,60
266877,20
266896,20
266920,4799
266937,199
266943,60
266958,144
266959,143
266960,4394
266961,142
266962,140
266980,181
266981,1196
266986,759
267019,1559
267058,757
267059,3
267082,1554
267086,1819
267108,54
267121,650
267127,20
267136,790
267137,264
267141,121
267145,122
267161,60
267162,16
267174,139
267203,3
267207,2
267216,54
267222,264
267231,96
267239,148
267256,142
267267,230
267268,3117
267270,3116
267271,3102
267272,20
267273,2906
267294,2021
267296,1912
267297,1789
267298,1789
267344,717
267345,788
267349,264
267368,60
267370,20
267375,229
267380,1272
267381,122
267382,121
267387,1028
267392,54
267396,60
267402,264
267439,54
267451,16
267460,14
267476,134
267484,3797
267489,491
267511,757
267512,3
267519,3679
267521,2021
267522,1789
267528,3412
267534,20
267562,229
267564,181
267567,557
267578,170
267592,4380
267600,788
267606,1671
267607,1894
267608,1576
267610,5691
267611,1577
267621,345
267622,4578
267634,1201
267647,4331
267656,826
267669,787
267683,522
267689,147
267691,148
267692,145
267699,54
267713,20
267722,20
267729,179
267742,2711
267747,170
267748,166
267754,229
267757,15
267761,1062
267780,170
267781,166
267795,16
267796,20
267828,1380
267829,903
267829,1381
267831,1382
267832,1379
267854,179
267881,3117
267881,61
267885,62
267899,16
267913,179
267959,1093
267960,4227
267981,1416
267982,1379
267988,4588
267994,744
268007,890
268008,892
268029,121
268031,60
268050,3237
268051,2021
268052,1789
268053,1912
268081,144
268082,140
268108,60
268111,392
268113,392
268155,148
268156,148
268176,787
268179,264
268182,879
268183,879
268185,879
268186,878
268186,877
268199,522
268208,911
268211,790
268249,4227
268251,224
268263,1457
268264,179
268273,2711
268287,16
268289,16
268290,60
268326,95
268341,20
268353,521
268381,4380
268389,1458
268410,904
268426,2214
268427,1723
268437,123
268438,124
268453,758
268495,224
268512,16
268525,1029
268529,3237
268557,4219
268561,2906
268577,60
268618,140
268653,20
268661,1457
268679,1249
268681,147
268684,148
268687,145
268719,91
268740,3
268745,96
268746,96
268747,96
268771,392
268772,392
268777,392
268791,54
268828,2451
268833,2827
268843,166
268845,170
268853,3894
268857,179
268900,5
268913,179
268934,170
268941,787
268960,142
268970,314
268990,150
268992,20
268998,3669
269002,1333
269004,1577
269010,234
269016,122
269017,121
269020,167
269022,139
269026,54
269028,229
269040,179
269040,1861
269044,1561
269072,5090
269073,121
269077,1100
269078,1557
269091,179
269146,152
269151,152
269163,146
269165,1531
269180,229
269191,4380
269215,121
269245,54
269251,20
269258,1554
269271,756
269287,16
269288,20
269295,146
269297,145
269308,137
269313,179
269320,495
269321,3125
269322,1723
269324,3125
269325,2214
269333,315
269334,649
269335,314
269336,311
269358,3800
269362,3796
269376,121
269381,1028
269387,3967
269393,227
269415,1723
269420,3125
269423,3125
269426,3125
269427,2214
269432,20
269471,1723
269485,19
269530,54
269532,1272
269535,5224
269537,4578
269539,121
269557,1802
269564,902
269573,759
269576,755
269614,4380
269615,740
269633,2711
269647,60
269648,20
269650,201
269655,3400
269657,147
269658,5821
269659,148
269659,5497
269660,1865
269661,146
269662,2768
269663,4099
269668,104
269720,60
269722,20
269769,4380
269777,787
269807,3672
269814,20
269831,18
269836,20
269851,787
269857,54
269880,5150
269887,121
269888,121
269889,121
269892,1200
269893,1557
269906,93
269908,122
269912,121
269921,60
269950,59
269954,4578
269956,4331
269970,524
269992,757
269994,2
270017,147
270019,148
270020,145
270020,613
270030,133
270047,4227
270063,134
270066,773
270072,122
270116,1481
270119,142
270134,20
270135,60
270137,20
270142,179
270148,508
270149,558
270183,17
270187,20
270188,20
270190,2378
270191,2374
270215,179
270224,20
270242,558
270243,557
270244,264
270254,133
270261,739
270275,23
270292,804
270308,826
270310,20
270352,229
270368,315
270369,649
270375,314
270391,773
270393,230
270395,229
270416,54
270435,3747
270438,788
270447,4066
270448,16
270489,16
270495,179
270508,911
270517,759
270518,758
270534,3679
270548,148
270549,5821
270550,146
270556,802
270557,179
270563,152
270569,1028
270599,1977
270603,2827
270605,1976
270624,1457
270626,60
270652,557
270656,181
270657,557
270686,826
270687,20
270733,16
270735,20
270754,104
270755,104
270759,773
270771,20
270781,1859
270792,4654
270821,54
270826,20
270840,3819
270854,20
270869,148
270874,54
270892,147
270894,148
270895,180
270916,134
270930,134
270930,827
270931,233
270935,166
270954,152
270955,179
270984,4380
271018,3799
271019,3796
271023,3798
271047,891
271049,60
271058,717
271080,1044
271088,3412
271089,3412
271107,62
271118,1723
271122,1723
271169,1531
271223,167
271273,557
271274,129
271275,128
271284,20
271299,787
271300,264
271315,120
271316,121
271331,13
271332,60
271333,16
271336,20
271342,229
271350,787
271364,151
271376,20
271378,3119
271387,904
271415,20
271430,410
271454,60
271455,20
271459,60
271471,264
271473,787
271516,60
271519,790
271520,787
271521,264
271524,3
271529,757
271530,2
271532,1140
271540,224
271550,179
271562,16
271566,20
271581,826
271622,826
271634,1272
271636,121
271643,1272
271648,1272
271660,20
271666,314
271680,16
271686,20
271699,2
271700,3
271703,757
271711,93
271726,4380
271729,740
271730,739
271739,19
271753,717
271754,2711
271755,1741
271756,461
271757,18
271795,203
271796,179
271814,1028
271815,357
271821,3117
271822,3116
271825,20
271827,3119
271829,20
271837,60
271839,16
271840,60
271860,62
271884,230
271885,54
271913,3672
271927,4380
271932,221
271933,739
271942,3228
271946,367
271967,152
271977,3441
271990,179
272017,60
272020,344
272022,54
272024,229
272030,4503
272069,4227
272072,179
272138,54
272154,54
272155,229
272175,758
272200,60
272207,152
272221,558
272223,557
272224,650
272231,534
272252,148
272258,60
272269,4799
272280,757
272281,3
272282,2
272294,229
272328,344
272330,655
272333,54
272334,179
272344,60
272346,20
272356,229
272489,1457
272494,229
272495,54
272497,1531
272498,139
272524,20
272536,1458
272540,410
272542,2711
272544,717
272545,1741
272560,1028
272604,1
272649,532
272659,179
272680,3116
272683,20
272686,60
272707,60
272711,20
272727,62
272737,166
272746,827
272754,152
272809,2827
272810,1977
272812,345
272817,60
272820,60
272850,2711
272858,170
272889,1287
272895,5
272904,92
272920,20
272925,16
272926,61
272928,3116
272929,62
272931,3117
272933,2906
272934,20
272935,16
272958,143
272963,94
273000,1912
273004,4000
273030,911
273040,152
273051,531
273089,6019
273090,6019
273092,4938
273094,3400
273095,6019
273144,4603
273152,144
273153,142
273154,140
273178,356
273183,20
273210,20
273213,3237
273225,16
273236,787
273247,20
273256,1559
273264,25
273284,60
273293,534
273320,62
273324,62
273370,229
273375,60
273376,557
273377,557
273378,558
273379,181
273380,557
273381,650
273382,557
273387,3796
273390,3800
273393,234
273395,20
273400,179
273408,222
273409,222
273410,222
273411,1272
273428,60
273450,757
273467,4380
273469,741
273470,1903
273471,739
273481,150
273499,521
273511,92
273557,532
273559,1353
273567,2711
273568,3117
273569,3116
273571,61
273572,62
273573,4066
273574,20
273580,179
273631,2
273634,650
273636,181
273643,229
273687,94
273688,93
273689,148
273698,790
273701,264
273702,787
273709,2827
273721,146
273722,148
273736,60
273737,20
273738,1381
273739,1381
273741,1382
273742,1416
273743,1379
273749,96
273792,787
273805,1554
273829,60
273830,20
273834,891
273842,3102
273842,20
273844,2906
273846,20
273846,3102
273857,13
273872,1457
273873,199
273874,1458
273875,198
273876,16
273887,557
273891,558
273922,146
273935,1899
273965,5224
273969,137
273971,133
273972,180
274003,141
274017,181
274020,181
274026,264
274041,314
274054,16
274065,20
274071,1029
274073,150
274085,61
274088,20
274089,758
274103,4922
274130,16
274137,121
274163,1169
274177,2
274178,757
274179,179
274187,146
274188,148
274201,16
274225,4370
274226,4578
274232,151
274249,4380
274255,54
274257,1272
274257,1865
274259,3680
274261,146
274262,122
274262,148
274263,1976
274264,1531
274265,121
274266,145
274277,139
274278,139
274285,20
274310,5
274345,20
274392,54
274405,826
274428,103
274431,1912
274432,1789
274434,1789
274450,16
274470,1272
274476,18
274477,13
274488,179
274495,891
274496,890
274496,1301
274514,1272
274521,62
274549,20
274557,787
274572,1203
274574,139
274596,166
274613,139
274620,179
274628,739
274636,16
274740,229
274741,344
274751,2
274752,3
274765,16
274769,60
274770,20
274783,3412
274784,717
274806,759
274808,826
274832,61
274841,145
274851,179
274874,1903
274877,740
274898,3024
274954,2
274959,558
274962,181
274964,650
274965,557
274971,16
274981,121
274997,16
275055,2711
275058,104
275060,5
275061,773
275064,5548
275065,4370
275067,4661
275069,4392
275110,315
275115,60
275126,759
275131,229
275167,20
275171,150
275195,1272
275196,122
275197,121
275203,2327
275270,3747
275271,787
275274,229
275306,1028
275331,16
275332,60
275343,576
275351,16
275355,16
275361,179
275364,16
275367,20
275373,1846
275374,23
275379,21
275408,138
275410,576
275417,1272
275420,532
275424,1062
275459,826
275485,1272
275490,122
275491,121
275492,121
275497,229
275508,121
275515,1559
275569,1846
275579,264
275582,121
275584,122
275589,121
275666,523
275688,904
275692,20
275693,199
275694,201
275703,1272
275704,3200
275725,739
275736,1861
275745,558
275747,181
275748,181
275750,650
275751,557
275753,557
275758,1448
275782,93
275802,345
275815,345
275832,94
275874,229
275876,54
275888,20
275895,16
275916,4812
275921,18
275922,16
275923,60
275927,17
276053,60
276062,5424
276083,54
276118,19
276140,1457
276147,314
276156,1572
276157,1671
276158,1577
276177,1857
276210,493
276213,21
276215,23
276216,24
276221,2964
276260,787
276261,264
276265,62
276279,576
276283,826
276284,1859
276300,166
276320,121
276326,54
276330,1029
276331,1029
276332,1029
276333,1029
276334,1029
276335,1029
276336,1029
276358,1802
276365,143
276390,13
276392,20
276412,3
276418,16
276419,986
276450,60
276463,21
276473,1857
276478,1457
276479,179
276486,464
276489,170
276490,166
276495,650
276511,21
276516,20
276523,62
276535,557
276539,139
276541,16
276557,54
276558,229
276563,229
276568,3822
276569,787
276573,21
276580,229
276586,229
276602,20
276608,557
276623,20
276626,198
276645,2711
276656,4380
276668,5090
276675,23
276693,827
276694,827
276721,904
276725,181
276730,16
276775,4392
276779,491
276805,144
276826,229
276859,142
276860,142
276863,142
276870,495
276883,2
276885,757
276905,23
276906,25
276907,24
276908,181
276914,103
276928,3797
276931,3796
276932,3796
276957,229
276966,826
276996,203
277010,534
277016,1903
277028,4332
277035,741
277038,4503
277039,740
277040,739
277047,3680
277053,122
277056,121
277064,787
277065,179
277081,2633
277087,1577
277099,148
277109,5090
277122,122
277123,121
277169,20
277175,16
277181,54
277186,20
277188,16
277194,60
277195,20
277201,20
277203,150
277204,59
277207,759
277210,755
277256,787
277277,61
277302,1272
277303,122
277304,121
277333,2964
277344,2021
277354,179
277355,826
277365,179
277380,986
277383,491
277408,60
277428,557
277429,557
277430,557
277431,557
277432,557
277439,508
277453,901
277484,148
277485,121
277487,145
277514,2451
277515,1977
277542,650
277594,20
277614,4392
277616,4661
277622,229
277627,826
277633,3200
277637,5090
277638,121
277658,1865
277659,148
277660,145
277660,1531
277701,54
277749,892
277750,890
277754,170
277761,201
277768,180
277771,122
277776,121
277801,3797
277802,5889
277820,181
277826,180
277828,137
277829,133
277831,179
277847,2021
277851,3679
277868,16
277875,2
277900,521
277901,179
277908,827
277955,532
277956,532
277957,532
278002,802
278006,2
278011,91
278020,1457
278024,229
278029,142
278036,166
278041,4380
278043,4380
278050,3822
278069,179
278094,345
278104,1272
278105,3200
278106,122
278121,1196
278123,181
278124,558
278126,650
278127,557
278136,759
278138,20
278139,16
278142,755
278143,1912
278144,2021
278145,1912
278146,1789
278150,558
278151,181
278156,137
278161,54
278165,264
278208,179
278216,4470
278217,525
278227,3052
278232,3412
278257,758
278266,59
278273,123
278278,60
278286,131
278287,131
278288,1997
278289,134
278290,345
278291,137
278293,179
278294,59
278307,787
278315,826
278345,20
278357,234
278362,1457
278364,179
278380,3967
278381,20
278391,122
278393,875
278395,121
278405,525
278453,203
278455,151
278458,1554
278483,229
278505,740
278536,16
278541,1457
278557,54
278564,229
278568,1559
278588,142
278590,140
278627,2
278649,826
278660,5497
278661,147
278716,4812
278721,576
278751,60
278752,20
278757,54
278786,904
278806,166
278817,557
278830,5889
278831,3796
278845,1856
278853,16
278858,788
278914,21
278941,62
278948,1028
278949,1028
278950,1028
278951,1028
278952,1028
278953,1028
278954,1028
278966,20
278979,121
278994,179
279016,54
279056,2
279064,3102
279065,3102
279067,3102
279070,3102
279091,60
279095,525
279112,524
279133,264
279139,5
279145,790
279148,264
279150,521
279152,133
279153,180
279154,179
279164,148
279187,1287
279208,146
279209,1531
279212,145
279222,54
279234,1457
279235,1457
279236,1457
279237,1457
279238,1457
279239,1457
279240,1457
279241,1457
279242,1457
279243,1457
279244,1457
279245,1457
279246,1457
279247,1457
279297,229
279313,152
279344,54
279345,229
279349,757
279351,121
279352,121
279353,121
279354,121
279356,121
279357,121
279358,122
279365,532
279420,344
279421,229
279424,54
279442,61
279449,60
279455,2214
279459,2214
279461,3373
279474,229
279483,19
279485,61
279491,1903
279521,170
279529,5424
279548,264
279556,16
279557,61
279559,16
279573,508
279577,145
279583,179
279615,20
279629,495
279631,95
279642,148
279657,740
279659,739
279664,229
279665,5424
279666,1555
279670,181
279697,739
279701,4818
279714,61
279717,62
279740,495
279750,16
279811,146
279813,59
279817,229
279821,1
279838,148
279839,145
279848,60
279853,229
279858,20
279859,60
279864,2518
279869,179
279888,60
279891,649
279892,649
279894,649
279927,3967
279928,20
279950,96
279951,96
279952,96
279953,96
279954,96
279955,96
279956,96
279962,143
279967,229
279968,179
279974,151
279979,1903
279979,4804
279980,5534
279995,13
280007,1457
280013,229
280017,229
280031,495
280058,479
280071,717
280092,16
280098,60
280108,802
280111,758
280116,150
280139,901
280150,20
280209,147
280212,146
280214,94
280216,148
280217,145
280222,179
280260,16
280261,904
280262,17
280265,62
280266,61
280267,20
280268,20
280278,432
280288,140
280301,167
280303,4227
280316,121
280326,150
280345,1912
280350,16
280356,54
280363,59
280364,59
280365,59
280367,59
280368,59
280369,59
280370,759
280371,59
280381,4380
280394,170
280401,229
280412,4661
280413,4392
280414,4578
280427,229
280432,151
280440,1857
280471,645
280475,122
280483,491
280488,1457
280491,4799
280506,60
280513,2
280523,3672
280527,787
280528,264
280557,20
280623,122
280625,120
280627,121
280669,264
280672,787
280693,1287
280694,773
280698,17
280717,558
280718,557
280725,1469
280735,717
280756,4812
280767,826
280769,60
280771,16
280772,18
280773,18
280780,1557
280786,60
280788,20
280797,92
280819,93
280831,16
280834,20
280889,16
280889,20
280897,150
280930,16
280939,179
280949,60
280956,179
280965,903
280981,143
280983,4394
280989,1272
281003,787
281042,166
281043,170
281052,138
281063,3119
281068,3117
281086,134
281098,91
281105,2768
281112,60
281137,1789
281197,2975
281201,576
281205,229
281212,1912
281235,264
281246,229
281294,229
281307,179
281321,91
281335,54
281353,96
281361,121
281372,3679
281372,3237
281381,355
281405,2520
281443,16
281461,1977
281504,4392
281505,5224
281506,5424
281515,121
281540,151
281590,60
281612,20
281615,3125
281616,1723
281619,1723
281622,179
281647,122
281656,146
281657,145
281670,16
281671,61
281674,904
281676,62
281698,181
281706,827
281711,904
281720,276
281721,275
281725,16
281740,16
281758,54
281819,1912
281839,16
281863,203
281882,59
281899,2906
281935,478
281942,1559
281948,264
281965,264
281968,60
281971,18
281984,142
281985,140
282015,1558
282020,3
282025,757
282056,123
282094,229
282099,147
282104,3125
282110,3373
282125,60
282134,1272
282145,54
282146,229
282172,4380
282187,203
282207,741
282210,5
282211,773
282223,1140
282224,1287
282226,1554
282228,773
282229,1555
282235,143
282236,140
282251,2021
282254,1789
282287,522
282298,787
282365,532
282379,23
282380,25
282384,20
282386,87
282387,758
282388,755
282408,20
282411,60
282441,4383
282445,150
282483,2
282500,826
282501,1859
282512,5090
282513,3129
282514,558
282515,181
282516,650
282527,60
282542,93
282560,134
282561,903
282565,181
282570,650
282571,557
282582,54
282589,229
282594,16
282595,2906
282596,62
282598,3116
282599,20
282632,20
282632,16
282653,145
282659,150
282678,788
282679,787
282687,139
282711,1861
282716,524
282722,1903
282724,740
282725,739
282729,54
282760,756
282780,343
282789,54
282792,1168
282798,179
282798,1857
282811,534
282827,3967
282828,20
282867,802
282874,179
282879,16
282886,20
282891,54
282911,4380
282917,787
282918,264
282933,2391
282963,3739
282996,123
283045,144
283063,91
283066,179
283086,3117
283095,139
283099,19
283116,54
283133,1272
283135,121
283139,1272
283140,121
283146,2
283147,3
283148,757
283207,787
283209,16
283224,5
283250,557
283264,150
283270,1559
283274,54
283285,147
283286,148
283290,146
283292,140
283293,145
283316,20
283319,16
283339,1531
283364,1
283371,15
283372,18
283380,62
283415,1723
283418,4578
283450,314
283452,314
283454,314
283455,181
283456,557
283458,16
283496,1997
283506,1200
283507,1200
283514,315
283528,3
283530,2
283536,4804
283538,24
283559,311
283572,197
283596,20
283620,179
283626,181
283629,179
283641,123
283642,123
283658,166
283659,170
283702,3669
283706,1671
283719,3796
283721,3797
283726,20
283738,528
283753,1741
283754,461
283762,179
283763,2391
283801,532
283804,91
283807,558
283809,181
283810,557
283813,557
283817,54
283833,3200
283843,229
283889,122
283921,740
283938,508
283966,124
283987,16
284007,508
284013,1353
284039,122
284040,575
284044,121
284045,62
284047,904
284093,59
284094,87
284099,755
284118,717
284122,3747
284129,96
284139,758
284165,532
284175,20
284178,1903
284180,23
284181,25
284182,24
284196,826
284198,20
284208,139
284209,139
284210,139
284211,139
284212,139
284213,139
284214,139
284223,15
284229,3119
284259,315
284266,147
284270,145
284274,1062
284297,524
284304,1093
284305,4227
284309,224
284313,3754
284314,226
284338,226
284341,224
284345,24
284352,146
284404,54
284405,61
284407,16
284409,2906
284410,20
284459,827
284472,229
284479,62
284480,3117
284481,3116
284488,20
284520,264
284522,787
284543,557
284545,558
284562,150
284589,491
284602,121
284618,61
284642,62
284643,62
284663,179
284667,181
284673,717
284674,461
284678,180
284694,201
284706,3796
284711,16
284713,59
284730,557
284753,264
284798,826
284818,91
284827,521
284835,758
284846,60
284851,16
284853,13
284854,60
284855,123
284859,123
284869,16
284870,61
284872,62
284873,3
284874,3
284875,3
284876,3
284881,54
284885,20
284898,345
284902,345
284905,790
284918,62
284921,758
284926,150
284929,759
284941,124
284950,17
284956,179
284964,356
284976,4817
284983,147
284993,20
285010,20
285075,16
285080,91
285082,528
285110,229
285113,645
285119,1200
285120,1200
285123,1100
285133,2
285136,757
285140,62
285151,229
285168,166
285177,2768
285178,147
285179,523
285215,54
285239,1272
285259,60
285272,1977
285275,1976
285282,744
285285,522
285287,181
285290,557
285294,5224
285314,60
285347,181
285375,60
285382,152
285417,229
285418,54
285431,744
285443,230
285479,827
285488,5371
285504,20
285514,1272
285516,121
